Time,w_f_0,F_0,N1_0
126.55,80,3.30176470588235,37045.3846153847
126.6,80,3.3797087378641,37347.6470588236
126.65,80,3.45737864077671,37664.5833333334
126.7,80,3.54912621359228,38000.7547169812
126.75,80,3.65106796116505,38338.75
126.8,80,3.74250000000002,38707.2549019609
126.85,80,3.82423076923082,39060.6000000002
126.9,80,3.90844660194178,39448.3333333334
126.95,80,3.99582524271849,39847.5000000001
127,80,4.09201923076924,40238.3333333334
127.05,80,4.20259615384617,40650.3773584907
127.1,80,4.31894230769235,41063.7500000002
127.15,80,4.44875000000002,41484.705882353
127.2,80,4.57563106796122,41903.4000000001
127.25,80,4.6921359223301,42356.1224489796
127.3,80,4.81370370370373,42826.4705882354
127.35,80,4.96185185185191,43268.0769230772
127.4,80,5.11,43733.6170212766
127.45,80,5.2564646464647,44243.9215686276
127.5,80,5.40278846153847,44765.2
127.55,80,5.54221153846157,45256.4705882354
127.6,80,5.68163461538466,45711.0204081635
127.65,80,5.85883495145633,46241.6326530613
127.7,80,6.03844660194184,46779.6078431374
127.75,80,6.2066666666667,47328.6274509804
127.8,80,6.3733333333334,47860.0000000001
127.85,80,6.55346153846163,48367.4509803924
127.9,80,6.73615384615385,48897.6470588236
127.95,80,6.95538461538469,49450.4000000002
128,80,7.18615384615388,50028.9583333333
128.05,80,7.44155339805834,50637.2549019609
128.1,80,7.70854368932052,51235.2941176473
128.15,80,7.95307692307693,51845.1020408164
128.2,80,8.18384615384618,52476.8000000003
128.25,80,8.43558823529408,53105
128.3,80,8.70519607843146,53742.3076923079
128.35,80,8.97592233009726,54408.5714285717
128.4,80,9.24776699029132,55092.5000000002
128.45,80,9.51846153846163,55806.3265306126
128.5,80,9.78769230769227,56517.0588235295
128.55,80,10.0551923076923,57200.0000000003
128.6,80,10.3196153846155,57875.3846153849
128.65,80,10.5861165048544,58562.5531914895
128.7,80,10.8579611650486,59283.3333333336
128.75,80,11.1239423076923,60036.6666666666
128.8,80,11.3691346153847,60898.5714285717
128.85,80,11.6234951456313,61837.4509803926
128.9,80,11.9341747572816,62801.0000000002
128.95,80,12.2474509803923,63776.8750000003
129,80,12.5905882352941,64759.8
129.05,80,12.9320388349515,65706.0000000004
129.1,80,13.233009708738,66556.6666666671
129.15,80,13.5339805825242,67354.8000000003
129.2,80,13.8226923076924,68230.7692307696
129.25,80,14.1111538461539,69086.4000000001
129.3,80,14.3977669902913,69980.4000000001
129.35,80,14.6841747572817,70906.666666667
129.4,80,15.011320754717,71791.5384615387
129.45,80,15.3462264150945,72636.6666666668
129.5,80,15.6961538461538,73526.6666666666
129.55,80,16.0519230769231,74374.0000000002
129.6,80,16.3477669902914,75215.0000000003
129.65,80,16.6099029126214,75950.0000000002
129.7,80,16.7954000000001,76681.1764705885
129.75,80,16.9254,77497.142857143
129.8,80,17.01625,78330.0000000002
129.85,80,17.07875,79129.4230769234
129.9,80,17.1197087378641,79932.2448979592
129.95,80,17.1391262135922,80732.6923076925
130,80,17.1541904761905,81497.5
130.05,80,17.1637142857143,82289.6000000001
130.1,80,17.17,83099.6078431375
130.15,80,17.17,83881.6326530613
130.2,80,17.176,84668.5714285716
130.25,80,17.201,85472.3529411763
130.3,80,17.2234285714286,86262.4000000001
130.35,80,17.2377142857143,87087.8431372551
130.4,80,17.251359223301,87845.4901960785
130.45,80,17.2610679611651,88432.2448979595
130.5,80,17.2723076923077,88943.4693877551
130.55,80,17.3011538461539,89275.7692307693
130.6,80,17.33,89436.2264150944
130.65,80,17.3397087378641,89575.6521739131
130.7,80,17.3494174757282,89658.2
130.75,80,17.3546078431373,89705
130.8,80,17.3595098039216,89687.7083333333
130.85,80,17.3426923076923,89682.6
130.9,80,17.3234615384615,89682.3529411765
130.95,80,17.3120388349515,89660
131,80,17.3023300970874,89674.4
131.05,80,17.3073076923077,89736.8
131.1,80,17.3169230769231,89804.1176470589
131.15,80,17.3233333333333,89856.4705882353
131.2,80,17.3282352941176,89880
131.25,80,17.3393203883495,89891.5384615385
131.3,80,17.3538834951456,89927.8723404255
131.35,80,17.3572115384615,89915
131.4,80,17.3524038461538,89889
131.45,80,17.35,89854.4897959184
131.5,80,17.35,89872.3529411765
131.55,80,17.35,89884.4
131.6,80,17.35,89906.3461538462
131.65,80,17.3518269230769,89920.625
131.7,80,17.3566346153846,89866.5306122449
131.75,80,17.3629126213592,89826.7924528302
131.8,80,17.3726213592233,89848.125
131.85,80,17.3777142857143,89829
131.9,80,17.3681904761905,89783.5294117647
131.95,80,17.3579411764706,89752.1568627451
132,80,17.3432352941176,89723.75
132.05,80,17.3314563106796,89740
132.1,80,17.3460194174757,89743.75
132.15,80,17.3609523809524,89762.1153846154
132.2,80,17.3847619047619,89775.4
132.25,80,17.4085714285714,89800
132.3,80,17.41,89809.8039215686
132.35,80,17.41,89859.1836734694
132.4,80,17.41,89912
132.45,80,17.41,89963.9215686275
132.5,80,17.41,89976.4
132.55,80,17.41,89963.6734693878
132.6,80,17.4172380952381,89968.2352941176
132.65,80,17.4267619047619,89912.8
132.7,80,17.4332038834951,89878.1632653061
132.75,80,17.4380582524272,89870
132.8,80,17.44,89871.8
132.85,80,17.44,89878.2352941177
132.9,80,17.4454368932039,89871.6326530612
132.95,80,17.455145631068,89883.6
133,80,17.4551923076923,89900
133.05,80,17.4455769230769,89905.4
133.1,80,17.4379611650485,89924.6
133.15,80,17.4331067961165,89900
133.2,80,17.4352427184466,89906.25
133.25,80,17.4498058252427,89942
133.3,80,17.46,89904.705882353
133.35,80,17.46,89925.8823529412
133.4,80,17.4576923076923,89905.7692307692
133.45,80,17.4480769230769,89947.4468085106
133.5,80,17.4415533980583,89920
133.55,80,17.4512621359223,89924.2
133.6,80,17.4614423076923,89943.1372549019
133.65,80,17.4758653846154,89896.25
133.7,80,17.49,89870
133.75,80,17.49,89866.8
133.8,80,17.49,89845.294117647
133.85,80,17.4991089108911,89824.2
133.9,80,17.5090099009901,89843.2692307692
133.95,80,17.51,89807.2916666667
134,80,17.51,89871.3461538461
134.05,80,17.5019230769231,89878.9583333333
134.1,80,17.4923076923077,89870
134.15,80,17.4862745098039,89870
134.2,80,17.4813725490196,89870
134.25,80,17.4903846153846,89877.2
134.3,80,17.5048076923077,89932.3076923077
134.35,80,17.51,89943.3333333333
134.4,80,17.51,89867.7358490566
134.45,80,17.51,89849.375
134.5,80,17.51,89840
134.55,80,17.5051923076923,89841
134.6,80,17.4955769230769,89852.8846153846
134.65,80,17.4940384615385,89876.3265306122
134.7,80,17.5036538461538,89822.4
134.75,80,17.5051428571429,89852.4
134.8,80,17.4908571428571,89885.7142857143
134.85,80,17.4835643564357,89957.843137255
134.9,80,17.4984158415842,90030.8163265306
134.95,80,17.5078640776699,90036.9387755102
135,80,17.4981553398058,90004.3396226415
135.05,80,17.4876923076923,89963.125
135.1,80,17.4732692307692,90011.9607843137
135.15,80,17.4611650485437,90030
135.2,80,17.4757281553398,90033.6734693878
135.25,80,17.4901923076923,90092.3529411765
135.3,80,17.4998076923077,90122.4
135.35,80,17.5094230769231,90160.6
135.4,80,17.5007843137255,90171.2244897959
135.45,80,17.4909803921569,90182
135.5,80,17.49,90090
135.55,80,17.49,90089.0384615385
135.6,80,17.49,90082.4
135.65,80,17.49,90119.4
135.7,80,17.4973076923077,90113.6734693878
135.75,80,17.5069230769231,90175.4901960784
135.8,80,17.5198076923077,90240
135.85,80,17.5342307692308,90236.7346938775
135.9,80,17.54,90158.8235294118
135.95,80,17.54,90138.8235294118
136,80,17.5346153846154,90109.3617021277
136.05,80,17.525,90076.0784313725
136.1,80,17.5244859813084,90030.6
136.15,80,17.5338317757009,90042.9411764706
136.2,80,17.5433333333333,90093.137254902
136.25,80,17.553137254902,90170.625
136.3,80,17.5615,90202.4489795918
136.35,80,17.5665,90234.5098039215
136.4,80,17.57,90169.4444444444
136.45,80,17.57,90160.1851851852
136.5,80,17.5688349514563,90171.1764705882
136.55,80,17.5639805825243,90199.8039215686
136.6,80,17.5582524271845,90190
136.65,80,17.5485436893204,90110
136.7,80,17.5411428571429,90060
136.75,80,17.5506666666667,90009.4230769231
136.8,80,17.5600961538462,89980.5769230769
136.85,80,17.5649038461538,90000
136.9,80,17.5697115384615,90000.1923076923
136.95,80,17.5561764705882,90009.8076923077
137,80,17.5414705882353,89960
137.05,80,17.54,89961.6326530612
137.1,80,17.54,90042.7450980392
137.15,80,17.5480769230769,90110.2
137.2,80,17.5576923076923,90120.8
137.25,80,17.5636538461538,90158.6
137.3,80,17.5684615384615,90090.3846153846
137.35,80,17.5766019417476,90109.6153846154
137.4,80,17.5863106796116,90142.2641509434
137.45,80,17.5809708737864,90198.8679245283
137.5,80,17.5664077669903,90171.1764705882
137.55,80,17.56,90160.2040816326
137.6,80,17.56,90092.7450980392
137.65,80,17.5552941176471,90080
137.7,80,17.5454901960784,90080
137.75,80,17.5441904761905,90060.4
137.8,80,17.5537142857143,90030.6
137.85,80,17.5666666666667,90030
137.9,80,17.5862745098039,90040
137.95,80,17.5942307692308,90030
138,80,17.575,90039.8039215686
138.05,80,17.5557281553398,90059.6
138.1,80,17.5363106796116,90040
138.15,80,17.5231067961165,90030.1960784314
138.2,80,17.5425242718447,90030
138.25,80,17.5614285714286,90039.8
138.3,80,17.5757142857143,90059.2156862745
138.35,80,17.59,90040.0000000023
138.4,80,17.580099009901,94089.0196078428
138.45,80,17.570198019802,90249.9999999981
138.5,80,17.5795145631068,90232.3636363636
138.55,80,17.5892233009709,90220.8695652174
138.6,80,17.59,90200.4081632653
138.65,80,17.59,90171.7307692308
138.7,80,17.5822330097087,90160.4081632653
138.75,80,17.5725242718447,90169.6
138.8,80,17.5771844660194,90188.4615384615
138.85,80,17.5868932038835,90190
138.9,80,17.59,90171.568627451
138.95,80,17.59,90142.4
139,80,17.5931067961165,90140
139.05,80,17.5979611650485,90158.8235294118
139.1,80,17.5972641509434,90160
139.15,80,17.5925471698113,90197.6470588235
139.2,80,17.5832352941176,90190.7843137255
139.25,80,17.5685294117647,90198.8461538462
139.3,80,17.562,90171.914893617
139.35,80,17.5667619047619,90216.0784313726
139.4,80,17.568431372549,90275.2
139.45,80,17.5635294117647,90252.9411764706
139.5,80,17.5506666666667,90250
139.55,80,17.5173333333333,90250
139.6,80,17.4855882352941,90240.612244898
139.65,80,17.4610784313725,90193
139.7,80,17.4346666666667,90171.9230769231
139.75,80,17.3965714285714,90161
139.8,80,17.3584,90160
139.85,80,17.3184,90196.0784313726
139.9,80,17.2773333333333,90218.75
139.95,80,17.2106666666666,90247.1153846154
140,80,17.144,90295.918367347
140.05,80,17.0708823529411,90300
140.1,80,16.9973529411764,90246.7924528302
140.15,80,16.963786407767,90274.5098039216
140.2,8.33333333332543,16.9346601941747,90280
140.25,0,16.874,90244.7058823529
140.3,0,16.8073333333333,90222.4
140.35,0,16.6894174757281,90146.6666666667
140.4,0,16.553495145631,89914.3396226415
140.45,0,16.369423076923,89584.375
140.5,0,16.1626923076923,89203.8461538462
140.55,0,15.9005882352941,88737.5510204082
140.6,0,15.6015686274509,88307.6923076922
140.65,0,15.2842307692308,87870.3999999998
140.7,0,14.9524999999999,87329.5999999998
140.75,0,14.6364705882353,86811.25
140.8,0,14.3374509803921,86309.9999999999
140.85,0,14.0421904761903,85767.2916666664
140.9,0,13.7517142857142,85268.2692307691
140.95,0,13.4449999999998,84725.4347826086
141,0,13.1067647058823,84254.6153846154
141.05,0,12.7791346153845,83842.6923076922
141.1,0,12.4762499999999,83308.7499999997
141.15,0,12.1774509803922,82808.2692307691
141.2,0,11.8931372549019,82219.7999999998
141.25,0,11.6115384615385,81649.7959183675
141.3,0,11.3423076923077,81097.1428571426
141.35,0,11.0735849056602,80530.9803921566
141.4,0,10.8094339622641,79961.1999999998
141.45,0,10.5452830188678,79522.6923076922
141.5,0,10.2343564356435,79106.6666666667
141.55,0,9.92247524752463,78542.8571428569
141.6,0,9.60371428571414,77987.8431372547
141.65,0,9.28466666666669,77402.8571428572
141.7,0,8.97019607843127,76857.5471698112
141.75,0,8.65647058823522,76258.3333333334
141.8,0,8.39300970873775,75723.5294117646
141.85,0,8.1405825242717,75126.0416666664
141.9,0,7.90291262135919,74528.8679245282
141.95,0,7.66990291262129,73924.893617021
142,0,7.43689320388352,73308.8235294119
142.05,0,7.20388349514563,72707.6470588234
142.1,0,7.00615384615379,72107.9999999998
142.15,0,6.82826923076921,71499.7999999999
142.2,0,6.65576923076918,70879.5918367344
142.25,0,6.48750000000002,70311.5384615384
142.3,0,6.31378640776697,69737.2549019607
142.35,0,6.13417475728146,69130.6249999998
142.4,0,5.96336538461535,68536.1999999999
142.45,0,5.80471153846148,67891.3725490194
142.5,0,5.6554368932039,67103.9999999999
142.55,0,5.52436893203883,66299.9999999998
142.6,0,5.39294117647055,65511.4285714283
142.65,0,5.2605882352941,64807.2549019607
142.7,0,5.12653846153839,64147.551020408
142.75,0,4.98711538461537,63515.4901960783
142.8,0,4.85213592233008,62877.9999999999
142.85,0,4.74048543689317,62245.9999999999
142.9,0,4.6304761904762,61649.4117647059
142.95,0,4.53523809523807,61051.9999999999
143,0,4.44,60442.4489795918
143.05,0,4.32571428571425,59943.9999999999
143.1,0,4.2114285714285,59393.9999999999
143.15,0,4.10454545454544,58799.9999999999
143.2,0,3.99848484848483,58263.9999999999
143.25,0,3.91038461538462,57719.9999999999
143.3,0,3.82384615384612,57162.9411764705
143.35,0,3.73730769230765,56610.9999999997
143.4,0,3.65076923076923,56054.1176470588
143.45,0,3.57097087378638,55493.469387755
143.5,0,3.49330097087377,54948.8
143.55,0,3.4122330097087,54400.9999999999
143.6,0,3.32970873786403,53835.3999999997
143.65,0,3.24461538461537,53327.5
143.7,0,3.1580769230769,52791.4583333333
143.75,0,3.07106796116505,52257.5000000001
143.8,0,2.98368932038832,51727.3469387755
143.85,0,2.9185714285714,51197.1999999997
143.9,0,2.87571428571428,50658.9795918367
143.95,0,2.83461538461537,50142.1999999999
144,0,2.79615384615384,49640
144.05,0,2.76372549019607,49132.5490196076
144.1,0,2.74411764705881,48622.5999999997
144.15,0,2.71788461538461,48127.4
144.2,0,2.67461538461537,47644.7999999998
144.25,0,2.63313725490197,47142.4489795918
144.3,0,2.59882352941176,46662.3529411763
144.35,0,2.56390476190475,46198.4615384614
144.4,0,2.52580952380953,45724.5833333334
144.45,0,2.48826923076922,45222.4489795916
144.5,0,2.45942307692307,44750.4
144.55,0,2.43057692307691,44369.6153846153
144.6,0,2.4157281553398,43950.7547169809
144.65,0,2.40116504854369,43455.652173913
144.7,0,2.39089108910891,43019.8113207547
144.75,0,2.3809900990099,42599.5833333334
144.8,0,2.35897196261682,42191.9999999999
144.85,0,2.3356074766355,41825.882352941
144.9,0,2.31848484848485,41493.5294117647
144.95,0,2.30333333333333,41163.3333333332
145,0,2.28885714285714,40871.6326530612
145.05,0,2.27457142857143,40596.862745098
145.1,0,2.26009708737864,40350.1886792451
145.15,0,2.24553398058253,40091.2499999999
145.2,0,2.22796116504854,39855.9999999999
145.25,0,2.20854368932039,39632.1568627451
145.3,0,2.19728155339806,39418.3333333333
145.35,0,2.19242718446602,39218.8235294117
145.4,0,2.18519230769231,39020
145.45,0,2.17557692307692,38831.4285714285
145.5,0,2.17,38657.7358490566
145.55,0,2.17,38487.659574468
145.6,0,2.16833333333333,38327.0588235294
145.65,0,2.16343137254902,38196
145.7,0,2.15278846153845,38057.0588235294
145.75,0,2.12875,37910.8333333334
145.8,0,2.10245098039214,37795.2830188679
145.85,0,2.06813725490194,37677.4999999999
145.9,0,2.03914285714286,37544.2553191489
145.95,0,2.03438095238095,37411.6
146,0,2.03,37272.8571428571
146.05,0,2.03,37161.3725490196
146.1,0,2.02961538461538,37075.6
146.15,0,2.02,36988.8
146.2,0,2.01038461538461,36892
146.25,0,2.00533980582524,36795.8490566038
146.3,0,2.0004854368932,36700.6382978723
146.35,0,1.9826923076923,36602
146.4,0,1.96346153846153,36498.0769230769
146.45,0,1.94794117647058,36389.5999999999
146.5,0,1.93323529411765,36298.8
146.55,0,1.93,36206
146.6,0,1.93,36111.2244897959
146.65,0,1.92326923076923,36032.8571428571
146.7,0,1.91365384615384,35955.6
146.75,0,1.90699029126214,35870
146.8,0,1.9021359223301,35789.2307692307
146.85,0,1.89184466019417,35709.387755102
146.9,0,1.87728155339806,35634.2857142857
146.95,0,1.85798076923076,35570.4
147,0,1.83394230769231,35485.2941176471
147.05,0,1.82,35399.8039215686
147.1,0,1.82,35338.3673469387
147.15,0,1.82168316831683,35262.4
147.2,0,1.82663366336634,35185.2
147.25,0,1.83,35108.8
147.3,0,1.83,35028.8
147.35,0,1.82679611650485,34963.0769230769
147.4,0,1.81223300970874,34903.2653061224
147.45,0,1.8,34816.7346938775
147.5,0,1.8,34742.3529411765
147.55,0,1.8,34675.7142857143
147.6,0,1.8,34600.7692307692
147.65,0,1.8,34532.5
147.7,0,1.8,34466.0784313725
147.75,0,1.8,34390.4
147.8,0,1.8,34334.693877551
147.85,0,1.8,34276.9230769231
147.9,0,1.79572815533981,34220
147.95,0,1.79087378640777,34164.7058823529
148,0,1.79,34122.2448979592
148.05,0,1.79,34061.0204081632
148.1,0,1.80114285714286,33999.6078431372
148.15,0,1.81542857142857,33962
148.2,0,1.81339805825242,33920
148.25,0,1.80368932038835,33870
148.3,0,1.8,33832
148.35,0,1.8,33802.3529411765
148.4,0,1.8,33761
148.45,0,1.8,33722.6
148.5,0,1.8,33697.9166666667
148.55,0,1.8,33684.0384615385
148.6,0,1.80377358490566,33668.4
148.65,0,1.81320754716981,33648.1632653061
148.7,0,1.81588235294117,33651.7647058824
148.75,0,1.80117647058824,33630.4081632653
148.8,0,1.79117647058824,33604
148.85,0,1.79607843137255,33600
148.9,0,1.8,33588.2352941176
148.95,0,1.8,33568.1632653061
149,0,1.8,33560
149.05,0,1.8,33554.3137254902
149.1,0,1.80095238095239,33550
149.15,0,1.81047619047619,33550
149.2,0,1.81999999999999,33550
149.25,0,1.80543689320388,33550
149.3,0,1.79087378640776,33539.1666666667
149.35,0,1.78087378640776,33524.4
149.4,0,1.77116504854369,33520
149.45,0,1.78269230769231,33520
149.5,0,1.79711538461539,33520
149.55,0,1.80792079207921,33520
149.6,0,1.81782178217822,33520
149.65,0,1.81257142857143,33520
149.7,0,1.80304761904762,33525.4901960784
149.75,0,1.80980769230769,33530
149.8,0,1.82423076923077,33513.2
149.85,0,1.82705882352941,33510.9803921569
149.9,0,1.8221568627451,33520
149.95,0,1.80666666666666,33520
150,0,1.78285714285714,33509.6153846154
150.05,0,1.77446601941748,33500
150.1,0,1.78417475728156,33500
150.15,0,1.79196078431373,33489.387755102
150.2,0,1.79686274509804,33490.5882352941
150.25,0,1.8,33500
150.3,0,1.8,33500
150.35,0,1.79846153846154,33500
150.4,0,1.79365384615384,33500
150.45,0,1.7876923076923,33500
150.5,0,1.77807692307692,33490.612244898
150.55,0,1.7723076923077,33490
150.6,0,1.78673076923078,33500
150.65,0,1.79887850467289,33509.6153846154
150.7,0,1.7848598130841,33520
150.75,0,1.77084112149532,33510.5660377358
150.8,0,1.77,33500
150.85,0,1.77,33500
150.9,0,1.76087378640777,33500
150.95,0,1.75116504854368,33500
151,0,1.75,33490.1960784314
151.05,0,1.75,33480
151.1,0,1.76971153846155,33480
151.15,0,1.79375,33480
151.2,0,1.8,33475.1923076923
151.25,0,1.8,33460.8
151.3,0,1.79669811320755,33450
151.35,0,1.79198113207547,33450
151.4,0,1.7928431372549,33445.1923076923
151.45,0,1.79774509803922,33444.693877551
151.5,0,1.8,33459.6
151.55,0,1.8,33474.7058823529
151.6,0,1.8,33466.2
151.65,0,1.8,33459.2
151.7,0,1.8060576923077,33470
151.75,0,1.82048076923077,33470
151.8,0,1.82346153846153,33470
151.85,0,1.80423076923076,33461.2
151.9,0,1.78495145631068,33445.5102040816
151.95,0,1.76553398058252,33430.8
152,0,1.75194174757281,33420
152.05,0,1.7616504854369,33411.2
152.1,0,1.76796116504853,33400
152.15,0,1.75339805825242,33400
152.2,0,1.74115384615385,33400
152.25,0,1.75557692307692,33400
152.3,0,1.77,33400
152.35,0,1.77980392156863,33400
152.4,0,1.78960784313726,33400
152.45,0,1.79,33400
152.5,0,1.79,33400
152.55,0,1.79427184466019,33400
152.6,0,1.79912621359223,33408.75
152.65,0,1.79598039215686,33411.4814814815
152.7,0,1.79107843137255,33400
152.75,0,1.79,33400
152.8,0,1.79,33395.4901960784
152.85,0,1.79336538461539,33390
152.9,0,1.79817307692308,33390
152.95,0,1.8,33390
153,0,1.8,33390
153.05,0,1.8,33390
153.1,0,1.8,33390
153.15,0,1.79766990291262,33381.8367346939
153.2,0,1.79281553398058,33370
153.25,0,1.79203883495146,33377.8431372549
153.3,0,1.7968932038835,33390
153.35,0,1.79826923076923,33390
153.4,0,1.79346153846154,33390
153.45,0,1.79,33393.8461538462
153.5,0,1.79,33400
153.55,0,1.7909900990099,33400
153.6,0,1.79594059405941,33407.8431372549
153.65,0,1.79914285714286,33420
153.7,0,1.79438095238095,33411.8367346939
153.75,0,1.79,33408.2352941176
153.8,0,1.79,33420
153.85,0,1.78999999999999,33420
153.9,0,1.78038461538461,33412.4
153.95,0,1.77076923076923,33407.4509803922
154,0,1.77,33420
154.05,0,1.77,33420
154.1,0,1.78269230769231,33427.6
154.15,0,1.79711538461539,33440
154.2,0,1.80776699029127,33443.8461538462
154.25,0,1.81747572815534,33450
154.3,0,1.80922330097087,33438
154.35,0,1.79466019417475,33420
154.4,0,1.79,33412.4
154.45,0,1.79,33400
154.5,0,1.79,33400
154.55,0,1.79,33400
154.6,0,1.79,33407.0833333333
154.65,0,1.79,33412.8301886792
154.7,0,1.79692307692308,33400
154.75,0,1.81134615384615,33400
154.8,0,1.82,33396.6666666667
154.85,0,1.82,33390
154.9,0,1.82470588235295,33390
154.95,0,1.83941176470589,33383.2
155,0,1.85673076923077,33370
155.05,0,1.88076923076924,33376.5306122449
155.1,0,1.90098039215686,33383.4615384615
155.15,0,1.90588235294118,33370
155.2,32.6923076923413,1.91543689320389,33370
155.25,100,1.94941747572816,33370
155.3,100,1.98285714285716,33366.8
155.35,100,2.01142857142859,33360
155.4,100,2.04,33360
155.45,100,2.07365384615386,33363.2653061224
155.5,100,2.1073076923077,33376.6666666667
155.55,100,2.13277227722773,33409.5918367347
155.6,100,2.15752475247526,33466.0377358491
155.65,100,2.19428571428572,33523.3333333334
155.7,100,2.23238095238096,33599.2
155.75,100,2.27428571428571,33672
155.8,100,2.31714285714287,33775.2
155.85,100,2.35718446601943,33885.2000000001
155.9,100,2.39601941747573,34007.0588235295
155.95,100,2.43485436893204,34149
156,100,2.47368932038834,34284.4444444444
156.05,100,2.53306930693069,34441.5555555556
156.1,100,2.60732673267328,34630.8000000001
156.15,100,2.67769230769234,34824.0000000001
156.2,100,2.74499999999998,35019.6078431371
156.25,100,2.81029126213592,35217.3469387755
156.3,100,2.87339805825243,35443.6000000001
156.35,100,2.93854368932041,35673.8461538462
156.4,100,3.00650485436896,35911.4285714287
156.45,100,3.07621359223297,36170.9999999999
156.5,100,3.14902912621356,36445.294117647
156.55,100,3.22019230769229,36731.2
156.6,100,3.28750000000001,37025.7142857144
156.65,100,3.36135922330102,37338.0769230772
156.7,100,3.4584466019417,37658.4905660376
156.75,100,3.55461538461535,37973.9130434782
156.8,100,3.64596153846154,38334.2857142858
156.85,100,3.73723809523813,38662.3076923079
156.9,100,3.82771428571432,38979.2156862748
156.95,100,3.91819047619042,39336
157,100,4.0095192307692,39735.5102040817
157.05,100,4.10086538461539,40128.8000000002
157.1,100,4.21247524752479,40524.0816326533
157.15,100,4.32633663366343,40947.6923076925
157.2,100,4.44999999999997,41347.7551020407
157.25,100,4.57500000000002,41797.2549019606
157.3,100,4.7058823529412,42245.8823529412
157.35,100,4.83823529411766,42697.7551020411
157.4,100,4.96588785046734,43187.5510204086
157.45,100,5.09205607476633,43674.7999999997
157.5,100,5.2342156862745,44157.4999999999
157.55,100,5.38617647058821,44656.6000000002
157.6,100,5.53700000000002,45193.7500000003
157.65,100,5.6870000000001,45742.5000000003
157.7,100,5.84301886792452,46254.2307692305
157.75,100,6.00339622641513,46781.4893617022
157.8,100,6.16892156862751,47330
157.85,100,6.34049019607848,47841.4893617024
157.9,100,6.5215533980583,48401.7647058829
157.95,100,6.71572815533966,48957.9591836731
158,100,6.92571428571419,49539.2
158.05,100,7.16380952380957,50111.320754717
158.1,100,7.41137254901977,50666.8750000002
158.15,100,7.68588235294131,51269.791666667
158.2,100,7.95499999999985,51898.039215686
158.25,100,8.20499999999994,52515.2941176471
158.3,100,8.45432692307695,53165.2000000003
158.35,100,8.69951923076935,53829.6000000003
158.4,100,8.94647058823552,54472.1568627454
158.45,100,9.22098039215676,55007.9999999999
158.5,100,9.49542857142845,55663.9999999998
158.55,100,9.76685714285718,56376.7346938775
158.6,100,10.0382857142859,57053.0000000003
158.65,100,10.3059405940597,57713.1372549023
158.7,100,10.5732673267327,58405.294117647
158.75,100,10.8485714285715,59097.7551020409
158.8,100,11.124761904762,59882.5490196077
158.85,100,11.3996078431374,60760.816326531
158.9,100,11.6741176470591,61712.0000000009
158.95,100,11.9775,62670.1960784312
159,100,12.2899999999999,63628.2000000002
159.05,100,12.5972380952381,64616.4000000002
159.1,100,12.9020000000002,65589.2000000002
159.15,100,13.2367326732677,66528.7500000003
159.2,100,13.5931683168317,67458.8461538457
159.25,100,13.9303846153847,68370.8163265308
159.3,100,14.2525,69302.5490196077
159.35,100,14.5870588235295,70172.0000000002
159.4,100,14.9350980392159,71061.7647058826
159.45,100,15.2850476190475,71905.9999999997
159.5,100,15.6374285714285,72753.8775510202
159.55,100,15.9958653846154,73594.8000000002
159.6,100,16.3660576923078,74453.0000000002
159.65,100,16.7317647058826,75294.0000000004
159.7,100,17.084705882353,76088.4615384617
159.75,100,17.4197142857144,76863.4000000001
159.8,100,17.691142857143,77677.142857143
159.85,100,17.9711764705884,78511.2000000006
159.9,100,18.3143137254904,79327.05882353
159.95,100,18.6574285714283,80098.2000000001
160,100,19.0002857142857,80751.1764705883
160.05,100,19.343142857143,81548.7500000005
160.1,100,19.5780198019804,82367.05882353
160.15,100,19.8106930693072,83162.2916666677
160.2,100,19.9525714285714,83955.0000000002
160.25,100,20.0906666666667,84707.8000000001
160.3,100,20.185145631068,85480.0000000001
160.35,100,20.2725242718447,86260.7843137261
160.4,100,20.3249514563107,87015.6862745106
160.45,100,20.368640776699,87779.9999999995
160.5,100,20.398137254902,88597.6470588233
160.55,100,20.4226470588235,89343.9215686276
160.6,100,20.4633333333334,90138.3673469392
160.65,100,20.5109523809524,90771.4000000006
160.7,100,20.5476470588235,91309.4000000001
160.75,100,20.5770588235294,92033.4000000001
160.8,100,20.6166666666667,92835.6862745099
160.85,100,20.6642857142857,93575.9183673473
160.9,100,20.7095283018868,94181.6000000005
160.95,100,20.7519811320755,94613.2
161,100,20.7920202020202,94973.7037037037
161.05,100,20.8273737373737,95213.0434782608
161.1,100,20.8551923076923,95408.75
161.15,100,20.8696153846154,95471.0869565218
161.2,100,20.8881553398058,95525.8823529412
161.25,100,20.9172815533981,95584.8979591837
161.3,100,20.9506796116505,95642.0408163265
161.35,100,20.9992233009709,95665.7692307693
161.4,100,21.0461538461539,95714.8
161.45,100,21.0846153846154,95776.5306122448
161.5,100,21.1218867924528,95859.6153846154
161.55,100,21.1454716981132,95958.75
161.6,100,21.1690566037736,96091.9607843137
161.65,100,21.1844,96118.3018867925
161.7,100,21.1994,96221.3043478261
161.75,100,21.232,96287
161.8,100,21.2653333333333,96352.9411764706
161.85,100,21.3037254901961,96382.4489795918
161.9,100,21.3429411764706,96409
161.95,100,21.3657692307692,96403
162,100,21.385,96435.8823529412
162.05,100,21.4252380952381,96498.4615384616
